"","endTime","artistName","trackName","msPlayed"
"397","2022-09-03 14:56","Eddie Benjamin","Weatherman",0
"398","2022-09-03 14:56","JID","Crack Sandwich",280214
"399","2022-09-03 14:56","THE DRIVER ERA","A Kiss",510
"400","2022-09-03 15:00","Tame Impala","Borderline",237800
"401","2022-09-03 15:06","St. Paul & The Broken Bones","Sanctify",355626
"402","2022-09-03 15:10","Black Pumas","Black Moon Rising",221946
"403","2022-09-03 15:11","Arlo Parks","Eugene",103704
"404","2022-09-03 17:58","Arlo Parks","Eugene",952
"405","2022-09-03 18:01","Klaypex","Lights",191355
"406","2022-09-03 18:04","Mipso","Spin Me Round",0
"407","2022-09-03 18:04","Durand Jones & The Indications","Smile",156038
"408","2022-09-03 18:05","Mipso","People Change",70565
"409","2022-09-03 18:08","Mipso","Louise",156897
"410","2022-09-03 18:11","Mipso","Caroline",215040
"411","2022-09-03 18:15","Mipso","Your Body",204333
"412","2022-09-03 18:16","Mipso","Coming Down the Mountain",103910
"413","2022-09-03 18:18","Millie Turner","Swimming Pool",83545
"414","2022-09-03 20:28","Millie Turner","Swimming Pool",140275
"415","2022-09-03 22:11","BROCKHAMPTON","FACE",5897
"416","2022-09-03 22:11","MICHELLE","THE BOTTOM",136324
"417","2022-09-03 22:11","BROCKHAMPTON","BOOGIE",23
"418","2022-09-03 22:14","BROCKHAMPTON","NO HALO",166463
"419","2022-09-04 16:20","JID","Raydar",133135
"420","2022-09-04 16:51","JID","Dance Now (feat. Kenny Mason)",164761
"421","2022-09-04 16:56","JID","Crack Sandwich",297668
"422","2022-09-04 16:59","JID","Can’t Punk Me (feat. EARTHGANG)",203377
"423","2022-09-04 17:03","JID","Surround Sound (feat. 21 Savage & Baby Tate)",213454
"424","2022-09-04 17:28","Shaqdi","Boogie Woogie",74460
"425","2022-09-04 17:32","Kacey Musgraves","Butterflies",219053
"426","2022-09-04 17:36","Kacey Musgraves","Slow Burn",246133
"427","2022-09-04 17:39","Troye Sivan","Easy (with Kacey Musgraves feat. Mark Ronson)",213571
"428","2022-09-04 17:43","Kacey Musgraves","Follow Your Arrow",199640
"429","2022-09-04 17:46","Kacey Musgraves","Golden Hour",198453
"430","2022-09-04 17:50","Cuco","Sitting In The Corner (feat. Adriel Favela & Kacey Musgraves)",232298
"431","2022-09-04 17:53","Kacey Musgraves","High Horse",213693
"432","2022-09-04 17:56","Kacey Musgraves","justified",180800
"433","2022-09-04 18:01","Kacey Musgraves","Happy & Sad",243186
"434","2022-09-04 18:04","Kacey Musgraves","star-crossed",199226
"435","2022-09-04 18:08","Kacey Musgraves","good wife",231426
"436","2022-09-04 18:11","Kacey Musgraves","cherry blossom",184000
"437","2022-09-04 18:14","Kacey Musgraves","simple times",167120
"438","2022-09-04 18:17","Kacey Musgraves","if this was a movie..",194586
"439","2022-09-04 18:20","Kacey Musgraves","justified",180800
"440","2022-09-04 18:22","Kacey Musgraves","angel",139653
"441","2022-09-04 18:23","Kacey Musgraves","breadwinner",20096
"442","2022-09-04 18:26","Kyle Lux","Rollin' Stone",194863
"443","2022-09-04 18:34","slenderbodies","king",125576
"444","2022-09-04 18:38","Foo Fighters","The Pretender",269373
"445","2022-09-04 19:50","Foo Fighters","Learn to Fly",23536
"446","2022-09-04 19:54","French 79","Hometown",202107
"447","2022-09-04 19:59","French 79","After Party",327306
"448","2022-09-04 20:08","Tame Impala","Let It Happen - Soulwax Remix",556924
"449","2022-09-04 20:12","Home","Resonance",212881
"450","2022-09-04 20:18","Lusine","Just a Cloud",332307
"451","2022-09-04 20:24","Moderat","A New Error",367306
"452","2022-09-04 20:27","The Hacker","Crainte",181666
"453","2022-09-04 20:31","Frank Ocean","Lost",234093
"454","2022-09-04 20:37","Kid Francescoli","Moon (And It Went Like)",390638
"455","2022-09-04 20:40","Les Gordon","L.E.D",175573
"456","2022-09-04 20:44","Les Gordon","Lantern",220680
"457","2022-09-04 20:48","French 79","Louise and Thelma",265978
"458","2022-09-04 20:52","French 79","Code Zero",208347
"459","2022-09-04 20:56","Turing Tape","Sunrise",243100
"460","2022-09-04 21:00","Thomas Barrandon","Body",280497
"461","2022-09-04 21:03","Jumo","Ville",132000
"462","2022-09-04 21:06","Les Gordon","Somewhere",182647
"463","2022-09-04 21:09","Nhyx","Flaws",198373
"464","2022-09-04 21:11","La Fine Equipe","Tiramisu fraise",139464
"465","2022-09-04 21:15","Üm","Mia Mia",209454
"466","2022-09-04 21:18","Jumo","L'exode",206242
"467","2022-09-04 21:21","Les Gordon","Enid & Rebecca",175330
"468","2022-09-04 21:24","Chapelier Fou","Les métamorphoses du vide",161400
"469","2022-09-04 22:05","Camp Claude","Old Downtown",135287
"470","2022-09-04 22:28","Glass Animals","Heat Waves",235513
"471","2022-09-04 22:33","Glass Animals","Season 2 Episode 3",243509
"472","2022-09-05 01:54","Glass Animals","Pork Soda",253831
"473","2022-09-05 03:07","Glass Animals","Mama's Gun",114196
"474","2022-09-05 18:15","The Cinematic Orchestra","The Awakening Of A Woman - Burnout",620173
"475","2022-09-05 18:19","French 79","Hometown",202107
"476","2022-09-05 18:24","French 79","After Party",327306
"477","2022-09-05 18:34","Tame Impala","Let It Happen - Soulwax Remix",556924
"478","2022-09-05 18:37","Home","Resonance",212881
"479","2022-09-05 18:43","Lusine","Just a Cloud",332307
"480","2022-09-05 18:49","Moderat","A New Error",367306
"481","2022-09-05 18:52","The Hacker","Crainte",202553
"482","2022-09-05 18:56","Frank Ocean","Lost",234093
"483","2022-09-05 19:03","Kid Francescoli","Moon (And It Went Like)",390638
"484","2022-09-05 19:06","Les Gordon","L.E.D",175573
"485","2022-09-05 19:09","Les Gordon","Lantern",220680
"486","2022-09-05 19:14","French 79","Louise and Thelma",265978
"487","2022-09-05 19:17","French 79","Code Zero",208347
"488","2022-09-05 19:21","Turing Tape","Sunrise",243100
"489","2022-09-05 19:26","Thomas Barrandon","Body",280497
"490","2022-09-05 19:28","Jumo","Ville",132000
"491","2022-09-05 19:31","Nhyx","Flaws",198373
"492","2022-09-05 19:34","La Fine Equipe","Tiramisu fraise",139464
"493","2022-09-05 19:37","Camp Claude","Old Downtown",169906
"494","2022-09-05 19:39","Stilz","Stand Still",169000
"495","2022-09-05 19:43","French 79","Lovin' Feeling",204933
"496","2022-09-05 19:46","Jumo","L'exode",206242
"497","2022-09-05 19:49","Les Gordon","Somewhere",182647
"498","2022-09-05 19:51","MEZERG","Blu-Tack",116125
"499","2022-09-05 19:55","Üm","Mia Mia",209454
"500","2022-09-05 19:59","Catching Flies","Satisfied - Edit",223336
"501","2022-09-05 20:00","The Cinematic Orchestra","Yoyo Waltz",77466
"502","2022-09-05 20:02","OGRE Sound","Above The Euromechopolis",130285
"503","2022-09-05 20:05","Les Gordon","Enid & Rebecca",175330
"504","2022-09-05 20:08","Bleu Toucan","Hanoï café",194082
"505","2022-09-05 20:12","Myd","The Sun",207373
"506","2022-09-05 20:16","Laurie Darmon","Laisse-moi t'aimer",237427
"507","2022-09-05 20:20","Emrod","Gloves",251612
"508","2022-09-05 20:23","You Man","Who We Are",175578
"509","2022-09-05 20:27","Thomas Barrandon","No Human Will Come Back",262652
"510","2022-09-05 20:30","Elephanz","Imperfection",200320
"511","2022-09-05 20:31","Isaac Delusion","How Much (You Want Her) 2017",4525
"512","2022-09-05 20:31","Kid Francescoli","Moon (And It Went Like)",2230
"513","2022-09-05 20:41","The Cinematic Orchestra","The Awakening Of A Woman - Burnout",620173
"514","2022-09-05 20:44","French 79","Hometown",202107
"515","2022-09-05 20:50","French 79","After Party",327306
"516","2022-09-05 20:59","Tame Impala","Let It Happen - Soulwax Remix",556924
"517","2022-09-05 21:03","Home","Resonance",212881
"518","2022-09-05 21:08","Lusine","Just a Cloud",332307
"519","2022-09-05 21:14","Moderat","A New Error",367306
"520","2022-09-05 21:32","The Hacker","Crainte",141343
"521","2022-09-05 21:32","Dermot Kennedy","Something to Someone",5702
"522","2022-09-05 21:35","Darude","Sandstorm",161659
"523","2022-09-05 21:38","Basshunter","DotA - Radio Edit",200560
"524","2022-09-05 21:46","Tyler Childers","Feathered Indians",224947
"525","2022-09-05 21:49","Tyler Childers","All Your'n",218280
"526","2022-09-05 21:52","Tyler Childers","Shake the Frost (Live)",175120
"527","2022-09-05 21:56","Tyler Childers","Coal",201333
"528","2022-09-05 21:58","Tyler Childers","Lady May",158047
"529","2022-09-05 21:59","George Strait","Check Yes Or No",25220
"530","2022-09-05 22:02","Shania Twain","Whose Bed Have Your Boots Been Under?",169768
"531","2022-09-05 22:04","Fleetwood Mac","Dreams - 2004 Remaster",145152
"532","2022-09-05 22:07","Greta Van Fleet","Highway Tune",180640
"533","2022-09-06 00:10","Greta Van Fleet","Heat Above",303938
"534","2022-09-06 12:13","Rainbow Kitten Surprise","Work Out",534
"535","2022-09-06 12:18","2%","Fumblin'",268004
"536","2022-09-06 12:36","Bickle","Talk Words",213025
"537","2022-09-06 12:41","Cape Francis","Just Because",226714
"538","2022-09-06 13:11","Bombay Bicycle Club","Terrapin Station",567932
"539","2022-09-06 13:15","Genesis Owusu","No Looking Back",222840
"540","2022-09-06 13:29","Oscar Scheller","Peach",212252
"541","2022-09-06 13:30","The Magic Lantern","Holding Hands",47590
"542","2022-09-06 13:31","Foxwarren","Fall Into a Dream",77438
"543","2022-09-06 13:36","Ben Zaidi","Ben Zaidi's Blues.",275527
"544","2022-09-06 13:52","Make Friends","Ellie",234591
"545","2022-09-06 13:57","Alfie Templeman","Film Scene Daydream",248970
"546","2022-09-06 13:58","Vulfpeck","Baby I Don't Know Oh Oh (Live at Madison Square Garden)",101432
"547","2022-09-06 14:14","Greta Van Fleet","Heat Above",37317
"548","2022-09-06 14:19","Greta Van Fleet","You're The One",266933
"549","2022-09-06 14:30","Greta Van Fleet","Rolling In The Deep - Recorded At Spotify Studios NYC",167977
"550","2022-09-06 14:31","Aaron Taos","Venom",77700
"551","2022-09-06 14:33","Aaron Taos","Venom",106970
"552","2022-09-06 14:37","Milky Chance","Daydreaming",199507
"553","2022-09-06 14:39","Mob Rich","Sabotage",153707
"554","2022-09-06 14:44","Mansionair","We Could Leave",266282
"555","2022-09-06 14:47","James Hersey","My People",178846
"556","2022-09-06 14:48","S$DD","The Night's Our Town",91939
"557","2022-09-06 14:49","S$DD","The Night's Our Town",82649
"558","2022-09-06 14:52","James Quick","Cage the Soul",177508
"559","2022-09-06 14:56","Mob Rich","Blink",204213
"560","2022-09-06 14:59","Grady","Model Student",164266
"561","2022-09-06 15:02","James Hersey","Real for You",181974
"562","2022-09-06 17:50","JID","Surround Sound (feat. 21 Savage & Baby Tate)",229938
"563","2022-09-06 17:54","JID","Dance Now (feat. Kenny Mason)",227555
"564","2022-09-06 17:57","JID","Raydar",204909
"565","2022-09-06 18:01","JID","Bruddanem (feat. Lil Durk)",235423
"566","2022-09-06 19:07","Dreamville","Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes)",242112
"567","2022-09-06 19:09","Daft Punk","Solar Sailer - From ""TRON: Legacy""/Score",155233
"568","2022-09-06 19:13","Mindtrap","Train From Paris",238552
"569","2022-09-06 19:17","Jon Hopkins","Monsters Theme",243657
"570","2022-09-06 19:20","Lama House","Cotton Spheres",168235
"571","2022-09-06 19:23","Hans Zimmer","Day One (Interstellar Theme)",183564
"572","2022-09-06 19:25","The xx","Intro",119171
"573","2022-09-06 19:27","Sun Of They","Winter Sun",137355
"574","2022-09-06 19:30","Agnes Lundh","Dreamscapes",155736
"575","2022-09-06 19:35","Epic Mountain","Optimistic Nihilism",339304
"576","2022-09-06 19:40","Mr. Tape","La Luna",291164
"577","2022-09-06 19:42","Kupla","Alone in the World",113904
"578","2022-09-06 19:44","Juliàn","Fresh Air",148840
"579","2022-09-06 19:51","softy","Daisies",122610
"580","2022-09-06 19:55","Gorillaz","New Gold (feat. Tame Impala and Bootie Brown)",215149
"581","2022-09-06 19:57","Alfie Templeman","Circles",151286
"582","2022-09-06 20:40","Asha Imuno","ZIG ZAGGING",124800
"583","2022-09-06 20:43","Vansire","Nosebleed Seats",161773
"584","2022-09-06 20:45","Whitney","BLUE",20990
"585","2022-09-06 20:45","Hotel Ugly","Stevie Doesn't Wonder",81228
"586","2022-09-06 23:42","Millie Turner","Swimming Pool",223853
"587","2022-09-07 00:10","MICHELLE","THE BOTTOM",219833
"588","2022-09-07 00:14","Rhys Lewis","Waking Up Without You",198160
"589","2022-09-07 02:39","Foxwarren","Sunset Canyon",260090
"590","2022-09-07 02:52","Lily Allen","Fuck You",219893
"591","2022-09-07 02:53","Duke & Jones","Jiggle Jiggle",97208
"592","2022-09-07 02:55","MARINA","Bubblegum Bitch",84371
"593","2022-09-07 12:51","Harry Styles","Kiwi",176386
"594","2022-09-07 12:53","UPSAHL","Lady Jesus",135360
"595","2022-09-07 12:56","MOTHICA","buzzkill",140111
"596","2022-09-07 12:59","WILLOW","Wait a Minute!",5282
"597","2022-09-07 12:59","girli","Has Been",205066
"598","2022-09-07 21:11","WILLOW","Wait a Minute!",14628
"599","2022-09-07 21:15","Dorothy","Pretty When You’re High",205026
"600","2022-09-07 21:18","Caamp","By and By",5433
"601","2022-09-07 21:18","ZZ Ward","Giant",184767
"602","2022-09-07 21:18","Tyler Childers","Feathered Indians",2017
"603","2022-09-07 21:22","Tyler Childers","Feathered Indians",217060
"604","2022-09-07 21:26","Caamp","By and By",191889
"605","2022-09-07 21:30","Phony Ppl","Why iii Love The Moon.",205705
"606","2022-09-07 21:32","Still Woozy","Cooks",174105
"607","2022-09-07 21:36","Still Woozy","Pool",223000
"608","2022-09-07 21:39","Still Woozy","Window",139293
"609","2022-09-07 21:41","Still Woozy","Lucy",142500
"610","2022-09-07 21:43","Still Woozy","Habit",153871
"611","2022-09-07 21:47","Still Woozy","Pool",223000
"612","2022-09-07 21:48","Still Woozy","Window",75013
"613","2022-09-07 21:51","Still Woozy","Wolfcat",174221
"614","2022-09-07 21:54","Still Woozy","That's Life",147653
"615","2022-09-07 21:57","Still Woozy","Kenny",194133
"616","2022-09-07 23:42","Still Woozy","Lava",157303
"617","2022-09-07 23:44","Still Woozy","BS",133986
"618","2022-09-07 23:47","Still Woozy","Rocky",166000
"619","2022-09-08 00:00","Still Woozy","Get By",146813
"620","2022-09-08 00:03","Still Woozy","Foolsong",173166
"621","2022-09-08 00:05","Cautious Clay","Cheesin’ (with Cautious Clay, Remi Wolf, Still Woozy, Sophie Meiers, Claud, Melanie Faye, & HXNS)",138000
"622","2022-09-08 00:09","Still Woozy","Vacation",233994
"623","2022-09-08 00:12","Still Woozy","Get Down",171653
"624","2022-09-08 00:35","Still Woozy","Maybe She",169090
"625","2022-09-08 00:38","Still Woozy","Woof",156000
"626","2022-09-08 00:40","Still Woozy","Ipanema",127044
"627","2022-09-08 00:42","Still Woozy","Drake",114286
"628","2022-09-08 14:31","Sun Of They","Winter Sun",137355
"629","2022-09-08 14:33","Agnes Lundh","Dreamscapes",155736
"630","2022-09-08 14:39","Epic Mountain","Optimistic Nihilism",339304
"631","2022-09-08 14:44","Mr. Tape","La Luna",291164
"632","2022-09-08 14:45","Kupla","Alone in the World",113904
"633","2022-09-08 14:48","Juliàn","Fresh Air",148840
"634","2022-09-08 14:50","softy","Daisies",163244
"635","2022-09-08 14:53","Hosini","8 Hours, Still No Rain - Mixed",152806
"636","2022-09-08 14:55","Harlan Silverman","Annica",146008
"637","2022-09-08 14:57","SamuW","Blur",89192
"638","2022-09-08 14:59","Slowheal","Coral Reef",125970
"639","2022-09-08 15:01","WYS","Take Me Back",133968
"640","2022-09-08 15:04","Ólafur Arnalds","We Contain Multitudes - from home",182638
"641","2022-09-08 15:07","Jorge Milliano","Loungerie",183663
"642","2022-09-08 15:10","Sleepy Fish","i wish it would never stop snowing",169788
"643","2022-09-08 15:15","Hans Zimmer","S.T.A.Y.",326072
"644","2022-09-08 15:18","Dexter Mars","Last Night",188541
"645","2022-09-08 15:21","Pontus De Bjorn","Agile",196935
"646","2022-09-08 15:23","Ever So Blue","Remembering",119752
"647","2022-09-08 15:26","Haakon Stange","Finding Hope",143630
"648","2022-09-08 15:28","LUCHS","Red Gold Yesterday",123342
"649","2022-09-08 15:30","August Wilhelmsson","Above It All",128236
"650","2022-09-08 15:32","Jóhann Jóhannsson","Forces of Attraction",111099
"651","2022-09-08 15:36","Helios","Nothing It Can",273227
"652","2022-09-08 15:38","Eagle Lake","Approaching Dusk",100983
"653","2022-09-08 15:41","Cubicolor","Once Around",213995
"654","2022-09-08 15:45","Christian Löffler","Pastoral",211022
"655","2022-09-08 15:46","Flying Lotus","FF4",62275
"656","2022-09-08 15:49","Tor","Riverline",197986
"657","2022-09-08 16:00","Abakus","Dreamer",333972
"658","2022-09-08 16:04","Mac Miller","Hurt Feelings",245640
"659","2022-09-08 21:20","Spillage Village","M.O.M",167537
"660","2022-09-08 21:24","meija","Buttons",216398
"661","2022-09-08 21:28","John Vincent III","Next to You",256520
"662","2022-09-08 21:32","flipturn","Vanilla",248437
"663","2022-09-08 21:36","extremely bad man","Bombae Lemonade",221589
"664","2022-09-08 21:40","Hozier","Almost (Sweet Music)",217480
"665","2022-09-08 21:43","Kyle Lux","Rollin' Stone",194863
"666","2022-09-08 21:46","Peach Pit","Alrighty Aphrodite",207813
"667","2022-09-08 21:50","Bakar","Hell N Back",213573
"668","2022-09-08 21:54","Caamp","26",235415
"669","2022-09-08 21:57","Bendigo Fletcher","No Smoke",173306
"670","2022-09-08 21:57","Tyler Childers","Shake the Frost (Live)",8485
"671","2022-09-09 12:38","Caamp","By and By",280794
"672","2022-09-09 12:38","Tyler Childers","Shake the Frost (Live)",23715
"673","2022-09-09 18:08","The Cinematic Orchestra","The Awakening Of A Woman - Burnout",620173
"674","2022-09-09 18:11","French 79","Hometown",202107
"675","2022-09-09 18:16","French 79","After Party",327306
"676","2022-09-09 18:26","Tame Impala","Let It Happen - Soulwax Remix",556924
"677","2022-09-09 22:45","Home","Resonance",212881
"678","2022-09-09 23:34","Moderat","A New Error",27737
"679","2022-09-09 23:34","The Hacker","Crainte",2136
"680","2022-09-09 23:34","Lusine","Just a Cloud",332307
"681","2022-09-09 23:36","Frank Ocean","Lost",137276
"682","2022-09-10 14:26","Frank Ocean","Lost",13374
"683","2022-09-11 23:19","Still Woozy","Lucy",110
"684","2022-09-11 23:24","Caamp","By and By",280794
"685","2022-09-11 23:26","Still Woozy","Lucy",142500
"686","2022-09-11 23:30","Sure Sure","Warm Animal",211146
"687","2022-09-11 23:34","The Greeting Committee","Pull It Together",219173
"688","2022-09-11 23:37","Rainbow Kitten Surprise","Cocaine Jesus",229666
"689","2022-09-11 23:42","Declan McKenna","Brazil",252306
"690","2022-09-11 23:46","WILLIS","I Think I Like When It Rains",278293
"691","2022-09-11 23:50","Arlie","didya think",200466
"692","2022-09-11 23:52","Still Woozy","Goodie Bag",146390
"693","2022-09-11 23:56","Tyler Childers","All Your'n",218280
"694","2022-09-12 00:00","BROCKHAMPTON","FACE",259000
"695","2022-09-12 00:04","Broken Bells","Good Luck",206813
"696","2022-09-12 00:06","Rainbow Kitten Surprise","Devil Like Me",146488
"697","2022-09-12 12:42","Claude Debussy","Clair De Lune",178206
"698","2022-09-12 13:53","Duke Ellington","In A Sentimental Mood",187874
"699","2022-09-12 23:56","Tyler, The Creator","WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)",10976
