"track_name","min_played","artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"Falling",87.9480166666667,"Florence + The Machine","1moxjboGR7GNWYIMWsRjgG","2FgknX5e7fJlriQtxvpLhZ","album","2009","2009","year","0.425","0.33","2","-9.038","0","0.0313","0.791","0.202","0.135","0.0764","113.201","3bENrkfntz1ugrsi8yzT9C","https://api.spotify.com/v1/audio-analysis/3bENrkfntz1ugrsi8yzT9C","4","1","212973","FALSE","https://api.spotify.com/v1/tracks/3bENrkfntz1ugrsi8yzT9C","FALSE",NA,"19","track","spotify:track:3bENrkfntz1ugrsi8yzT9C","https://open.spotify.com/track/3bENrkfntz1ugrsi8yzT9C","Lungs (Deluxe Edition)","D","minor","D minor"
"It's A Trip!",87.5167,"Joywave","1UfzhwcOR4yfX7yHTPfC9m","5RKLyPZ4P8WhO1uxDMXGe7","album","2017-07-28","2017","day","0.673","0.716","8","-4.982","0","0.0291","0.088","0.00256","0.209","0.727","97.925","6IY3cC281mz9q0bViUEldz","https://api.spotify.com/v1/audio-analysis/6IY3cC281mz9q0bViUEldz","4","1","183524","FALSE","https://api.spotify.com/v1/tracks/6IY3cC281mz9q0bViUEldz","FALSE",NA,"3","track","spotify:track:6IY3cC281mz9q0bViUEldz","https://open.spotify.com/track/6IY3cC281mz9q0bViUEldz","Content","G#","minor","G# minor"
"I Bet Ur",86.3447333333333,"Bridget Kearney","04fJjgNu00TqqNolrDV0Z0","02Ueb8WD9RzArKkH8zstTq","album","2023-04-21","2023","day","0.638","0.632","0","-6.975","1","0.032","0.695","0.0225","0.116","0.564","139.994","7xIIqqQGW14GhjsuSOCR5W","https://api.spotify.com/v1/audio-analysis/7xIIqqQGW14GhjsuSOCR5W","4","1","315000","TRUE","https://api.spotify.com/v1/tracks/7xIIqqQGW14GhjsuSOCR5W","FALSE","https://p.scdn.co/mp3-preview/6787029fffe861be08bbde7465cd7a5b5a3862c5?cid=c754a384dab5409faec10df188bbe142","2","track","spotify:track:7xIIqqQGW14GhjsuSOCR5W","https://open.spotify.com/track/7xIIqqQGW14GhjsuSOCR5W","Snakes of Paradise","C","major","C major"
"NO HALO",81.76545,"BROCKHAMPTON","1Bl6wpkWCQ4KVgnASpvzzA","1jToVugwBEzcak8gJNZG2f","album","2019-08-23","2019","day","0.643","0.573","4","-7.034","1","0.0709","0.41","0.00017","0.0695","0.47","165.192","694vvR5o19xHPhhJ5QdLN7","https://api.spotify.com/v1/audio-analysis/694vvR5o19xHPhhJ5QdLN7","4","1","259746","TRUE","https://api.spotify.com/v1/tracks/694vvR5o19xHPhhJ5QdLN7","FALSE","https://p.scdn.co/mp3-preview/610b54a4c471100cc6d55e430d0541c711efe653?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:694vvR5o19xHPhhJ5QdLN7","https://open.spotify.com/track/694vvR5o19xHPhhJ5QdLN7","GINGER","E","major","E major"
"This Is Why",77.72015,"Paramore","74XFHRwlV6OrjEM0A2NCMF","6tG8sCK4htJOLjlWwb7gZB","album","2023-02-10","2023","day","0.728","0.76","11","-6.884","0","0.0396","0.00433","0.00585","0.13","0.674","123.045","7HdXRMw14roDx2a0COWk3M","https://api.spotify.com/v1/audio-analysis/7HdXRMw14roDx2a0COWk3M","4","1","206700","FALSE","https://api.spotify.com/v1/tracks/7HdXRMw14roDx2a0COWk3M","FALSE","https://p.scdn.co/mp3-preview/6bef3c7dbde272bb72ea41bd3c41ee509dab94fe?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:7HdXRMw14roDx2a0COWk3M","https://open.spotify.com/track/7HdXRMw14roDx2a0COWk3M","This Is Why","B","minor","B minor"
"Typa Girl",75.7027333333333,"BLACKPINK","41MozSoPIsD1dJM0CLPjZF","7jaSNQUBJbvfbZHLNFrV7P","album","2022-09-16","2022","day","0.915","0.621","7","-6.519","1","0.1","0.0745","0","0.628","0.527","131.984","0L8LOav65XwLjCLS11gNPD","https://api.spotify.com/v1/audio-analysis/0L8LOav65XwLjCLS11gNPD","4","1","179172","TRUE","https://api.spotify.com/v1/tracks/0L8LOav65XwLjCLS11gNPD","FALSE",NA,"3","track","spotify:track:0L8LOav65XwLjCLS11gNPD","https://open.spotify.com/track/0L8LOav65XwLjCLS11gNPD","BORN PINK","G","major","G major"
"Sunset Canyon",75.3924666666667,"Foxwarren","2dPIBvg7mU59dCTGjhPylV","27NP9XgsqFi9sfV9RZaqOa","album","2018-11-30","2018","day","0.672","0.334","1","-10.194","1","0.0322","0.304","0.0637","0.317","0.434","110.205","4YvOkz9IrldHkWiDZremSr","https://api.spotify.com/v1/audio-analysis/4YvOkz9IrldHkWiDZremSr","4","1","260090","FALSE","https://api.spotify.com/v1/tracks/4YvOkz9IrldHkWiDZremSr","FALSE","https://p.scdn.co/mp3-preview/da99246f36c4adff12c15e967fe3a60ebb4678cb?cid=c754a384dab5409faec10df188bbe142","8","track","spotify:track:4YvOkz9IrldHkWiDZremSr","https://open.spotify.com/track/4YvOkz9IrldHkWiDZremSr","Foxwarren","C#","major","C# major"
"De Selby (Part 2)",72.3580333333333,"Hozier","2FXC3k01G6Gw61bmprjgqS","3gF9KIynrJaC80HbVayPMx","album","2023-08-18","2023","day","0.598","0.861","6","-5.351","0","0.0604","0.0814","0.000652","0.185","0.644","161.956","3SRtygyWBQnoxuOPtdBPm2","https://api.spotify.com/v1/audio-analysis/3SRtygyWBQnoxuOPtdBPm2","4","1","227826","FALSE","https://api.spotify.com/v1/tracks/3SRtygyWBQnoxuOPtdBPm2","FALSE","https://p.scdn.co/mp3-preview/78aff0ba988c329cf2139daa2f5f9dff20762973?cid=c754a384dab5409faec10df188bbe142","2","track","spotify:track:3SRtygyWBQnoxuOPtdBPm2","https://open.spotify.com/track/3SRtygyWBQnoxuOPtdBPm2","Unreal Unearth","F#","minor","F# minor"
"Dance Now (feat. Kenny Mason)",69.15845,"JID","6U3ybJ9UHNKEdsH7ktGBZ7","4rJDCELWL0fjdmN9Gn4f4g","album","2022-10-31","2022","day","0.786","0.475","1","-10.902","1","0.248","0.0919","9.6e-06","0.176","0.264","135","2WrldKXSBVbNNm3A9vJryi","https://api.spotify.com/v1/audio-analysis/2WrldKXSBVbNNm3A9vJryi","4","1","227555","TRUE","https://api.spotify.com/v1/tracks/2WrldKXSBVbNNm3A9vJryi","FALSE",NA,"3","track","spotify:track:2WrldKXSBVbNNm3A9vJryi","https://open.spotify.com/track/2WrldKXSBVbNNm3A9vJryi","The Forever Story (Extended Version)","C#","major","C# major"
"Pretty Lady",68.41145,"Tash Sultana","6zVFRTB0Y1whWyH7ZNmywf","6CubvryZSNI5UsrftXJqhK","album","2021-02-19","2021","day","0.611","0.605","2","-7.344","1","0.119","0.699","3.81e-06","0.0921","0.62","118.005","77R5bq7AvzIevi8wicB3Oz","https://api.spotify.com/v1/audio-analysis/77R5bq7AvzIevi8wicB3Oz","4","1","279137","FALSE","https://api.spotify.com/v1/tracks/77R5bq7AvzIevi8wicB3Oz","FALSE","https://p.scdn.co/mp3-preview/e2f08201fc4dcf8d0fb5b562bb7151be93d96980?cid=c754a384dab5409faec10df188bbe142","5","track","spotify:track:77R5bq7AvzIevi8wicB3Oz","https://open.spotify.com/track/77R5bq7AvzIevi8wicB3Oz","Terra Firma","D","major","D major"
"Surround Sound (feat. 21 Savage & Baby Tate)",68.4090666666667,"JID","6U3ybJ9UHNKEdsH7ktGBZ7","4rJDCELWL0fjdmN9Gn4f4g","album","2022-10-31","2022","day","0.575","0.56","5","-7.302","1","0.478","0.173","0","0.257","0.471","75.956","1udwFobQ1JoOdWPQrp2b6u","https://api.spotify.com/v1/audio-analysis/1udwFobQ1JoOdWPQrp2b6u","4","1","229938","TRUE","https://api.spotify.com/v1/tracks/1udwFobQ1JoOdWPQrp2b6u","FALSE",NA,"6","track","spotify:track:1udwFobQ1JoOdWPQrp2b6u","https://open.spotify.com/track/1udwFobQ1JoOdWPQrp2b6u","The Forever Story (Extended Version)","F","major","F major"
"Pool House",64.8390833333333,"The Backseat Lovers","6p2HnfM955TI1bX34dkLnI","3TSMSh5dai7WEnEGOoMXBZ","album","2019-01-27","2019","day","0.594","0.355","7","-11.184","1","0.0305","0.0478","0.000109","0.0559","0.327","134.097","74f0dpqHhTeTJzs4pmZ1yq","https://api.spotify.com/v1/audio-analysis/74f0dpqHhTeTJzs4pmZ1yq","4","1","269411","FALSE","https://api.spotify.com/v1/tracks/74f0dpqHhTeTJzs4pmZ1yq","FALSE","https://p.scdn.co/mp3-preview/0fabff455e4eddb01598ded8f7e0b5515fa4bae3?cid=c754a384dab5409faec10df188bbe142","2","track","spotify:track:74f0dpqHhTeTJzs4pmZ1yq","https://open.spotify.com/track/74f0dpqHhTeTJzs4pmZ1yq","When We Were Friends","G","major","G major"
"Too Good",64.5159333333333,"Arlo Parks","4kIwETcbpuFgRukE8o7Opx","5pjMTS389jtVjMVyx5881I","album","2021-01-29","2021","day","0.718","0.773","5","-5.155","0","0.0527","0.296","0","0.347","0.843","95.915","6fp1usXq5fK0CNQO4w8HB5","https://api.spotify.com/v1/audio-analysis/6fp1usXq5fK0CNQO4w8HB5","4","1","221000","FALSE","https://api.spotify.com/v1/tracks/6fp1usXq5fK0CNQO4w8HB5","FALSE","https://p.scdn.co/mp3-preview/1e273c721a6bcc1950ed33761aa35fec02458923?cid=c754a384dab5409faec10df188bbe142","3","track","spotify:track:6fp1usXq5fK0CNQO4w8HB5","https://open.spotify.com/track/6fp1usXq5fK0CNQO4w8HB5","Collapsed In Sunbeams (Deluxe)","F","minor","F minor"
"Too Good",64.5159333333333,"Arlo Parks","4kIwETcbpuFgRukE8o7Opx","42joEEymK7EIHODfNB4yug","album","2021-01-29","2021","day","0.718","0.772","5","-5.155","0","0.0529","0.298","0","0.337","0.843","95.917","1HHIv96gVeVkoOBzQeH9d8","https://api.spotify.com/v1/audio-analysis/1HHIv96gVeVkoOBzQeH9d8","4","1","221000","FALSE","https://api.spotify.com/v1/tracks/1HHIv96gVeVkoOBzQeH9d8","FALSE","https://p.scdn.co/mp3-preview/ff2996825422f41550bad1580ad34f21a21287b0?cid=c754a384dab5409faec10df188bbe142","3","track","spotify:track:1HHIv96gVeVkoOBzQeH9d8","https://open.spotify.com/track/1HHIv96gVeVkoOBzQeH9d8","Collapsed In Sunbeams","F","minor","F minor"
"Big Pussy",64.3622166666667,"BROCKHAMPTON","1Bl6wpkWCQ4KVgnASpvzzA","7bNubmdfctkLp7ltJE0pLy","album","2022-11-17","2022","day","0.608","0.793","11","-8.326","0","0.399","0.435","0","0.439","0.807","93.707","3hJM1nhwJbOJu2VPWLwWsD","https://api.spotify.com/v1/audio-analysis/3hJM1nhwJbOJu2VPWLwWsD","4","1","140600","TRUE","https://api.spotify.com/v1/tracks/3hJM1nhwJbOJu2VPWLwWsD","FALSE","https://p.scdn.co/mp3-preview/bc3c1e1cb1b2837b6db5681a22c424cba77774ff?cid=c754a384dab5409faec10df188bbe142","4","track","spotify:track:3hJM1nhwJbOJu2VPWLwWsD","https://open.spotify.com/track/3hJM1nhwJbOJu2VPWLwWsD","The Family","B","minor","B minor"
"More Of The Same",63.9348,"Caroline Rose","06W84OT2eFUNVwG85UsxJw","2ztVsnlMAsHqVe1BjoICnr","album","2018-02-23","2018","day","0.731","0.764","7","-4.5","1","0.028","0.0824","3.95e-06","0.0725","0.638","98.01","1e2LGT07diSwc7UYnK7txi","https://api.spotify.com/v1/audio-analysis/1e2LGT07diSwc7UYnK7txi","4","1","248791","FALSE","https://api.spotify.com/v1/tracks/1e2LGT07diSwc7UYnK7txi","FALSE","https://p.scdn.co/mp3-preview/d9a6d7197224aa9bc11def98990ee17722803eb8?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:1e2LGT07diSwc7UYnK7txi","https://open.spotify.com/track/1e2LGT07diSwc7UYnK7txi","LONER","G","major","G major"
"Baptize (with JID & EARTHGANG feat. Ant Clemons)",63.8157666666667,"JID","6U3ybJ9UHNKEdsH7ktGBZ7","2L13Kv0sx6GPAHo7QTZLAy","album","2020-09-25","2020","day","0.669","0.667","6","-7.028","0","0.362","0.187","0","0.172","0.512","77.985","5zWOqc9si4XnemdxZH4WGG","https://api.spotify.com/v1/audio-analysis/5zWOqc9si4XnemdxZH4WGG","4","1","293873","TRUE","https://api.spotify.com/v1/tracks/5zWOqc9si4XnemdxZH4WGG","FALSE",NA,"2","track","spotify:track:5zWOqc9si4XnemdxZH4WGG","https://open.spotify.com/track/5zWOqc9si4XnemdxZH4WGG","Spilligion","F#","minor","F# minor"
"Baptize (with JID & EARTHGANG feat. Ant Clemons)",63.8157666666667,"Spillage Village","7izarc0fRIPbdZ8cVyChRf","2L13Kv0sx6GPAHo7QTZLAy","album","2020-09-25","2020","day","0.669","0.667","6","-7.028","0","0.362","0.187","0","0.172","0.512","77.985","5zWOqc9si4XnemdxZH4WGG","https://api.spotify.com/v1/audio-analysis/5zWOqc9si4XnemdxZH4WGG","4","1","293873","TRUE","https://api.spotify.com/v1/tracks/5zWOqc9si4XnemdxZH4WGG","FALSE",NA,"2","track","spotify:track:5zWOqc9si4XnemdxZH4WGG","https://open.spotify.com/track/5zWOqc9si4XnemdxZH4WGG","Spilligion","F#","minor","F# minor"
"Believe",62.56185,"Caamp","0wyMPXGfOuQzNR54ujR9Ix","6RgGsXtsTnwA53ts3jDeDW","album","2022-06-24","2022","day","0.516","0.635","3","-8.024","1","0.0347","0.0324","0.00187","0.0674","0.704","150.067","1EJH1asj2zzY1pTbU9AhF9","https://api.spotify.com/v1/audio-analysis/1EJH1asj2zzY1pTbU9AhF9","4","1","195106","FALSE","https://api.spotify.com/v1/tracks/1EJH1asj2zzY1pTbU9AhF9","FALSE","https://p.scdn.co/mp3-preview/d5a5bb842dd918887204f69cde3c0ac00fec7642?cid=c754a384dab5409faec10df188bbe142","2","track","spotify:track:1EJH1asj2zzY1pTbU9AhF9","https://open.spotify.com/track/1EJH1asj2zzY1pTbU9AhF9","Lavender Days","D#","major","D# major"
"Believe",62.56185,"Elton John","3PhoLpVuITZKcymswpck5b","1IkLYWnY2NNZjpE0z7m3EH","album","1995-03-17","1995","day","0.497","0.523","0","-9.306","0","0.0307","0.191","0.000102","0.141","0.194","138.061","0mh3kdiViRyeH8JzVL61Hw","https://api.spotify.com/v1/audio-analysis/0mh3kdiViRyeH8JzVL61Hw","4","1","295493","FALSE","https://api.spotify.com/v1/tracks/0mh3kdiViRyeH8JzVL61Hw","FALSE",NA,"1","track","spotify:track:0mh3kdiViRyeH8JzVL61Hw","https://open.spotify.com/track/0mh3kdiViRyeH8JzVL61Hw","Made In England","C","minor","C minor"
"Angel of Small Death and the Codeine Scene",62.02275,"Hozier","2FXC3k01G6Gw61bmprjgqS","04E0aLUdCHnhnnYrDDvcHq","album","2014-10-07","2014","day","0.52","0.643","4","-5.761","1","0.0432","0.198","7e-05","0.12","0.389","94.078","7uY7jZs5srSx3xMmyCI48T","https://api.spotify.com/v1/audio-analysis/7uY7jZs5srSx3xMmyCI48T","4","1","219213","FALSE","https://api.spotify.com/v1/tracks/7uY7jZs5srSx3xMmyCI48T","FALSE","https://p.scdn.co/mp3-preview/86da2eea911d39aa8f5baf5280615f5bb6089743?cid=c754a384dab5409faec10df188bbe142","2","track","spotify:track:7uY7jZs5srSx3xMmyCI48T","https://open.spotify.com/track/7uY7jZs5srSx3xMmyCI48T","Hozier","E","major","E major"
"Angel of Small Death and the Codeine Scene",62.02275,"Hozier","2FXC3k01G6Gw61bmprjgqS","4Pv7m8D82A1Xun7xNCKZjJ","album","2014-09-19","2014","day","0.364","0.64","4","-5.757","1","0.0506","0.201","7.25e-05","0.12","0.386","93.507","6JmSfynzr6E0QllQZNEXEb","https://api.spotify.com/v1/audio-analysis/6JmSfynzr6E0QllQZNEXEb","4","1","219213","FALSE","https://api.spotify.com/v1/tracks/6JmSfynzr6E0QllQZNEXEb","FALSE","https://p.scdn.co/mp3-preview/840267b39ade56b3e8233cedcfab008a7c9fd716?cid=c754a384dab5409faec10df188bbe142","2","track","spotify:track:6JmSfynzr6E0QllQZNEXEb","https://open.spotify.com/track/6JmSfynzr6E0QllQZNEXEb","Hozier (Expanded Edition)","E","major","E major"
"Drunk Drivers/Killer Whales",58.7856333333333,"Car Seat Headrest","5PbpKlxQE0Ktl5lcNABoFf","3KpYyDP8q8sUBxatHaYEsP","album","2016-05-20","2016","day","0.537","0.414","2","-7.952","1","0.0404","0.218","2.1e-06","0.103","0.459","117.101","75hwtYcghca6YKW4i6C6fP","https://api.spotify.com/v1/audio-analysis/75hwtYcghca6YKW4i6C6fP","4","1","374653","TRUE","https://api.spotify.com/v1/tracks/75hwtYcghca6YKW4i6C6fP","FALSE","https://p.scdn.co/mp3-preview/c0d02ea30ad6777d6026df96fc0fae297f412084?cid=c754a384dab5409faec10df188bbe142","6","track","spotify:track:75hwtYcghca6YKW4i6C6fP","https://open.spotify.com/track/75hwtYcghca6YKW4i6C6fP","Teens Of Denial","D","major","D major"
"Hunnybee",57.7683333333333,"Unknown Mortal Orchestra","1LeVJ5GPeYDOVUjxx1y7Rp","2swiA7ANSFyAHKJhkD4mNR","album","2018-04-06","2018","day","0.956","0.377","6","-7.965","1","0.0804","0.566","0.414","0.313","0.566","119.993","6AAYNz8jXvVlgG9IpYi42Z","https://api.spotify.com/v1/audio-analysis/6AAYNz8jXvVlgG9IpYi42Z","4","1","268333","FALSE","https://api.spotify.com/v1/tracks/6AAYNz8jXvVlgG9IpYi42Z","FALSE","https://p.scdn.co/mp3-preview/dd6ac5a9ffba013e6faa0b4607feff917f9f59ed?cid=c754a384dab5409faec10df188bbe142","4","track","spotify:track:6AAYNz8jXvVlgG9IpYi42Z","https://open.spotify.com/track/6AAYNz8jXvVlgG9IpYi42Z","Sex & Food","F#","major","F# major"
"Money",56.0150333333333,"JID","6U3ybJ9UHNKEdsH7ktGBZ7","4rJDCELWL0fjdmN9Gn4f4g","album","2022-10-31","2022","day","0.579","0.624","2","-8.317","1","0.163","0.0544","0","0.313","0.633","78.409","5050y1NZdlMdTKMLNWv4nl","https://api.spotify.com/v1/audio-analysis/5050y1NZdlMdTKMLNWv4nl","4","1","266345","TRUE","https://api.spotify.com/v1/tracks/5050y1NZdlMdTKMLNWv4nl","FALSE",NA,"13","track","spotify:track:5050y1NZdlMdTKMLNWv4nl","https://open.spotify.com/track/5050y1NZdlMdTKMLNWv4nl","The Forever Story (Extended Version)","D","major","D major"
"Money",56.0150333333333,"Caroline Rose","06W84OT2eFUNVwG85UsxJw","2ztVsnlMAsHqVe1BjoICnr","album","2018-02-23","2018","day","0.572","0.834","2","-4.714","0","0.0435","0.0765","0.000449","0.122","0.547","95.966","5CGmxg94LvWtysbM5EpJBh","https://api.spotify.com/v1/audio-analysis/5CGmxg94LvWtysbM5EpJBh","4","1","135507","FALSE","https://api.spotify.com/v1/tracks/5CGmxg94LvWtysbM5EpJBh","FALSE","https://p.scdn.co/mp3-preview/7a436e6a300a8c442c069e7b9811dfbe115cb17f?cid=c754a384dab5409faec10df188bbe142","3","track","spotify:track:5CGmxg94LvWtysbM5EpJBh","https://open.spotify.com/track/5CGmxg94LvWtysbM5EpJBh","LONER","D","minor","D minor"
"Eugene",55.9623666666667,"Arlo Parks","4kIwETcbpuFgRukE8o7Opx","5pjMTS389jtVjMVyx5881I","album","2021-01-29","2021","day","0.618","0.59","7","-7.186","0","0.0427","0.778","0.00788","0.0906","0.896","174.265","39iRY3sjr8lsBVlBpDLwDu","https://api.spotify.com/v1/audio-analysis/39iRY3sjr8lsBVlBpDLwDu","4","1","223413","TRUE","https://api.spotify.com/v1/tracks/39iRY3sjr8lsBVlBpDLwDu","FALSE","https://p.scdn.co/mp3-preview/9ae5be8ee71154a5dcddf1f43bda42009a388b6b?cid=c754a384dab5409faec10df188bbe142","10","track","spotify:track:39iRY3sjr8lsBVlBpDLwDu","https://open.spotify.com/track/39iRY3sjr8lsBVlBpDLwDu","Collapsed In Sunbeams (Deluxe)","G","minor","G minor"
"Eugene",55.9623666666667,"Arlo Parks","4kIwETcbpuFgRukE8o7Opx","42joEEymK7EIHODfNB4yug","album","2021-01-29","2021","day","0.618","0.59","7","-7.186","0","0.0428","0.779","0.00848","0.0906","0.896","174.266","0sT4slW2xWai3EwVSiuL9Y","https://api.spotify.com/v1/audio-analysis/0sT4slW2xWai3EwVSiuL9Y","4","1","223413","FALSE","https://api.spotify.com/v1/tracks/0sT4slW2xWai3EwVSiuL9Y","FALSE","https://p.scdn.co/mp3-preview/e6b360f867aec8f41a76a4c8ed7cdf385900b488?cid=c754a384dab5409faec10df188bbe142","10","track","spotify:track:0sT4slW2xWai3EwVSiuL9Y","https://open.spotify.com/track/0sT4slW2xWai3EwVSiuL9Y","Collapsed In Sunbeams","G","minor","G minor"
"West Coast Love",55.9142,"Emotional Oranges","12trz2INGglrKMzLmg0y2C","6q8BNcH6wkWwWC0fGoJwkS","album","2019-11-08","2019","day","0.696","0.65","4","-5.712","0","0.0326","0.00666","0.153","0.14","0.587","91.997","4NFD9ea0uH0MtoC30yNYE1","https://api.spotify.com/v1/audio-analysis/4NFD9ea0uH0MtoC30yNYE1","4","1","215386","FALSE","https://api.spotify.com/v1/tracks/4NFD9ea0uH0MtoC30yNYE1","FALSE",NA,"5","track","spotify:track:4NFD9ea0uH0MtoC30yNYE1","https://open.spotify.com/track/4NFD9ea0uH0MtoC30yNYE1","The Juice: Vol. II","E","minor","E minor"
"GOLD",55.58435,"BROCKHAMPTON","1Bl6wpkWCQ4KVgnASpvzzA","67smHJOf5YlFwad6dAlppm","album","2017-06-09","2017","day","0.808","0.647","11","-6.947","0","0.166","0.0716","0.000466","0.205","0.29","110.036","7HRv1sYuwgoea1m0JRvChV","https://api.spotify.com/v1/audio-analysis/7HRv1sYuwgoea1m0JRvChV","4","1","266000","TRUE","https://api.spotify.com/v1/tracks/7HRv1sYuwgoea1m0JRvChV","FALSE","https://p.scdn.co/mp3-preview/6cc3bc279f9c9deff7f4b7e7dac2a9601a80053a?cid=c754a384dab5409faec10df188bbe142","2","track","spotify:track:7HRv1sYuwgoea1m0JRvChV","https://open.spotify.com/track/7HRv1sYuwgoea1m0JRvChV","SATURATION","B","minor","B minor"
"FEEL SOMETHING DIFFERENT",54.9788,"Bea Miller","1o2NpYGqHiCq7FoiYdyd1x","1bddkQczuUlV4e4MW2SOO1","album","2020-10-23","2020","day","0.78","0.715","0","-4.606","1","0.102","0.125","9.31e-06","0.218","0.365","125.015","5STe0hPlbFwIk0OkjNRJLa","https://api.spotify.com/v1/audio-analysis/5STe0hPlbFwIk0OkjNRJLa","4","1","207327","TRUE","https://api.spotify.com/v1/tracks/5STe0hPlbFwIk0OkjNRJLa","FALSE",NA,"2","track","spotify:track:5STe0hPlbFwIk0OkjNRJLa","https://open.spotify.com/track/5STe0hPlbFwIk0OkjNRJLa","elated!","C","major","C major"
"Crack Sandwich",53.1688333333333,"JID","6U3ybJ9UHNKEdsH7ktGBZ7","4rJDCELWL0fjdmN9Gn4f4g","album","2022-10-31","2022","day","0.604","0.666","4","-6.505","1","0.372","0.544","0","0.128","0.683","93.542","65dO13qYabE4LDdQmjU4p6","https://api.spotify.com/v1/audio-analysis/65dO13qYabE4LDdQmjU4p6","4","1","297668","TRUE","https://api.spotify.com/v1/tracks/65dO13qYabE4LDdQmjU4p6","FALSE",NA,"4","track","spotify:track:65dO13qYabE4LDdQmjU4p6","https://open.spotify.com/track/65dO13qYabE4LDdQmjU4p6","The Forever Story (Extended Version)","E","major","E major"
"Voyage",52.3601333333333,"Ryo Fukui","4V7Ate3UISn8cy06xnAprh","7vQEWRQZ2ZpJlZZRqZFEF9","album","2021-10-01","2021","day","0.494","0.203","1","-14.01","1","0.0467","0.989","0.952","0.109","0.263","83.491","5yS3TsaBmVhk1ELFexUs6Q","https://api.spotify.com/v1/audio-analysis/5yS3TsaBmVhk1ELFexUs6Q","4","1","211911","FALSE","https://api.spotify.com/v1/tracks/5yS3TsaBmVhk1ELFexUs6Q","FALSE","https://p.scdn.co/mp3-preview/331fadc50af2a942376ae90cd121cc2d55f67a3e?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:5yS3TsaBmVhk1ELFexUs6Q","https://open.spotify.com/track/5yS3TsaBmVhk1ELFexUs6Q","My Favorite Tune","C#","major","C# major"
"FACE",50.5308666666667,"BROCKHAMPTON","1Bl6wpkWCQ4KVgnASpvzzA","67smHJOf5YlFwad6dAlppm","album","2017-06-09","2017","day","0.945","0.702","11","-5.016","0","0.12","0.591","0.000538","0.0788","0.678","119.887","5bknBRjKJZ643DAN2w8Yoy","https://api.spotify.com/v1/audio-analysis/5bknBRjKJZ643DAN2w8Yoy","4","1","259000","TRUE","https://api.spotify.com/v1/tracks/5bknBRjKJZ643DAN2w8Yoy","FALSE","https://p.scdn.co/mp3-preview/d38fa544144e18a9d8655ca0e84ce882f9b8b14c?cid=c754a384dab5409faec10df188bbe142","16","track","spotify:track:5bknBRjKJZ643DAN2w8Yoy","https://open.spotify.com/track/5bknBRjKJZ643DAN2w8Yoy","SATURATION","B","minor","B minor"
"BLEACH",50.3295666666667,"BROCKHAMPTON","1Bl6wpkWCQ4KVgnASpvzzA","5c2AzoNyr46fCQM5d8mxE0","album","2017-12-15","2017","day","0.595","0.657","1","-6.498","0","0.183","0.462","0.000597","0.437","0.718","156.093","0dWOFwdXrbBUYqD9DLsoyK","https://api.spotify.com/v1/audio-analysis/0dWOFwdXrbBUYqD9DLsoyK","4","1","273151","TRUE","https://api.spotify.com/v1/tracks/0dWOFwdXrbBUYqD9DLsoyK","FALSE","https://p.scdn.co/mp3-preview/77f4c1051f250a08c3c6c01ea1cc5dfb3589aa48?cid=c754a384dab5409faec10df188bbe142","7","track","spotify:track:0dWOFwdXrbBUYqD9DLsoyK","https://open.spotify.com/track/0dWOFwdXrbBUYqD9DLsoyK","SATURATION III","C#","minor","C# minor"
"Jet Fuel",50.0729833333333,"Mac Miller","4LLpKhyESsyAXpc4laK94U","5wtE5aLX5r7jOosmPhJhhk","album","2018-08-03","2018","day","0.791","0.557","7","-9.622","0","0.0698","0.54","0","0.103","0.284","119.973","2JmFRXaJrkAUD2cs6U20KG","https://api.spotify.com/v1/audio-analysis/2JmFRXaJrkAUD2cs6U20KG","4","1","345213","TRUE","https://api.spotify.com/v1/tracks/2JmFRXaJrkAUD2cs6U20KG","FALSE","https://p.scdn.co/mp3-preview/83161ecabcd43f0e26a93d275c9558f3b5eeed37?cid=c754a384dab5409faec10df188bbe142","11","track","spotify:track:2JmFRXaJrkAUD2cs6U20KG","https://open.spotify.com/track/2JmFRXaJrkAUD2cs6U20KG","Swimming","G","minor","G minor"
